Date,Year,Gold_24K_1gm_INR,Gold_24K_10gm_INR,Gold_916_1gm_INR,Gold_916_10gm_INR
2027-04-18,2027,10724.8,107248.04,9823.92,98239.2
2027-04-19,2027,10618.39,106183.89,9726.44,97264.44
2027-04-20,2027,10629.48,106294.81,9736.6,97366.04
2027-04-21,2027,10573.61,105736.06,9685.42,96854.23
2027-04-22,2027,10596.75,105967.54,9706.63,97066.27
2027-04-23,2027,10875.26,108752.58,9961.74,99617.37
2027-04-24,2027,10723.31,107233.06,9822.55,98225.49
2027-04-25,2027,10527.76,105277.55,9643.42,96434.24
2027-04-26,2027,10628.39,106283.88,9735.6,97356.03
2027-04-27,2027,10747.87,107478.73,9845.05,98450.52
2027-04-28,2027,10823.2,108231.97,9914.05,99140.48
2027-04-29,2027,10599.74,105997.4,9709.36,97093.62
2027-04-30,2027,10617.29,106172.9,9725.44,97254.38
2027-05-01,2027,10699.98,106999.83,9801.18,98011.84
2027-05-02,2027,10386.56,103865.58,9514.09,95140.88
2027-05-03,2027,10675.0,106750.03,9778.3,97783.02
2027-05-04,2027,10611.19,106111.91,9719.85,97198.51
2027-05-05,2027,10655.07,106550.69,9760.04,97600.43
2027-05-06,2027,10680.49,106804.87,9783.33,97833.26
2027-05-07,2027,10567.34,105673.43,9679.69,96796.86
2027-05-08,2027,10626.63,106266.26,9733.99,97339.89
2027-05-09,2027,10815.76,108157.56,9907.23,99072.33
2027-05-10,2027,10567.4,105674.05,9679.74,96797.43
2027-05-11,2027,10587.8,105878.02,9698.43,96984.27
2027-05-12,2027,10666.48,106664.79,9770.49,97704.95
2027-05-13,2027,10598.23,105982.27,9707.98,97079.76
2027-05-14,2027,10704.68,107046.82,9805.49,98054.89
2027-05-15,2027,10779.86,107798.61,9874.35,98743.52
2027-05-16,2027,10628.4,106283.99,9735.61,97356.14
2027-05-17,2027,10658.17,106581.73,9762.89,97628.87
2027-05-18,2027,10537.42,105374.16,9652.27,96522.73
2027-05-19,2027,10778.61,107786.15,9873.21,98732.11
2027-05-20,2027,10687.93,106879.29,9790.14,97901.43
2027-05-21,2027,10523.47,105234.72,9639.5,96395.0
2027-05-22,2027,10653.3,106532.96,9758.42,97584.19
2027-05-23,2027,10568.75,105687.46,9680.97,96809.71
2027-05-24,2027,10590.84,105908.43,9701.21,97012.12
2027-05-25,2027,10592.96,105929.6,9703.15,97031.52
2027-05-26,2027,10612.96,106129.58,9721.47,97214.7
2027-05-27,2027,10660.44,106604.41,9764.96,97649.64
2027-05-28,2027,10738.98,107389.79,9836.91,98369.05
2027-05-29,2027,10730.11,107301.14,9828.78,98287.85
2027-05-30,2027,10656.05,106560.47,9760.94,97609.39
2027-05-31,2027,10705.26,107052.56,9806.01,98060.15
2027-06-01,2027,10602.58,106025.78,9711.96,97119.61
2027-06-02,2027,10562.24,105622.45,9675.02,96750.16
2027-06-03,2027,10602.55,106025.5,9711.94,97119.36
2027-06-04,2027,10596.46,105964.62,9706.36,97063.59
2027-06-05,2027,10788.33,107883.35,9882.11,98821.15
2027-06-06,2027,10734.21,107342.06,9832.53,98325.33
2027-06-07,2027,10574.12,105741.22,9685.9,96858.95
2027-06-08,2027,10629.91,106299.09,9737.0,97369.97
2027-06-09,2027,10595.94,105959.36,9705.88,97058.78
2027-06-10,2027,10827.43,108274.31,9917.93,99179.27
2027-06-11,2027,10745.34,107453.41,9842.73,98427.32
2027-06-12,2027,10572.45,105724.54,9684.37,96843.68
2027-06-13,2027,10688.6,106886.02,9790.76,97907.59
2027-06-14,2027,10670.5,106704.99,9774.18,97741.77
2027-06-15,2027,10560.23,105602.27,9673.17,96731.68
2027-06-16,2027,10747.67,107476.69,9844.86,98448.65
2027-06-17,2027,10633.35,106333.52,9740.15,97401.51
2027-06-18,2027,10472.58,104725.8,9592.88,95928.84
2027-06-19,2027,10674.52,106745.2,9777.86,97778.6
2027-06-20,2027,10710.65,107106.53,9810.96,98109.58
2027-06-21,2027,10615.44,106154.36,9723.74,97237.4
2027-06-22,2027,10596.84,105968.37,9706.7,97067.03
2027-06-23,2027,10732.48,107324.82,9830.95,98309.54
2027-06-24,2027,10710.21,107102.08,9810.55,98105.51
2027-06-25,2027,10734.11,107341.09,9832.44,98324.44
2027-06-26,2027,10671.4,106714.04,9775.01,97750.06
2027-06-27,2027,10769.01,107690.13,9864.42,98644.16
2027-06-28,2027,10644.88,106448.83,9750.71,97507.13
2027-06-29,2027,10733.96,107339.57,9832.3,98323.05
2027-06-30,2027,10775.0,107750.05,9869.9,98699.04
2027-07-01,2027,10722.75,107227.45,9822.03,98220.34
2027-07-02,2027,10788.99,107889.91,9882.72,98827.16
2027-07-03,2027,10696.05,106960.48,9797.58,97975.8
2027-07-04,2027,10545.84,105458.38,9659.99,96599.88
2027-07-05,2027,10853.4,108533.96,9941.71,99417.11
2027-07-06,2027,10915.12,109151.22,9998.25,99982.52
2027-07-07,2027,10755.45,107554.54,9852.0,98519.96
2027-07-08,2027,10618.64,106186.42,9726.68,97266.76
2027-07-09,2027,10954.07,109540.75,10033.93,100339.33
2027-07-10,2027,10658.26,106582.64,9762.97,97629.7
2027-07-11,2027,10746.92,107469.24,9844.18,98441.83
2027-07-12,2027,10634.43,106344.32,9741.14,97411.4
2027-07-13,2027,10777.16,107771.59,9871.88,98718.78
2027-07-14,2027,10556.65,105566.54,9669.89,96698.95
2027-07-15,2027,10775.23,107752.25,9870.11,98701.06
2027-07-16,2027,10598.49,105984.9,9708.22,97082.17
2027-07-17,2027,10573.78,105737.81,9685.58,96855.84
2027-07-18,2027,10645.75,106457.55,9751.51,97515.11
2027-07-19,2027,10724.58,107245.8,9823.72,98237.15
2027-07-20,2027,10924.5,109244.96,10006.84,100068.38
2027-07-21,2027,10551.34,105513.41,9665.03,96650.28
2027-07-22,2027,10631.59,106315.89,9738.54,97385.36
2027-07-23,2027,10777.61,107776.14,9872.29,98722.95
2027-07-24,2027,10780.8,107808.03,9875.22,98752.16
2027-07-25,2027,10789.65,107896.54,9883.32,98833.23
2027-07-26,2027,10696.49,106964.9,9797.99,97979.85
2027-07-27,2027,10503.91,105039.12,9621.58,96215.84
2027-07-28,2027,10580.12,105801.25,9691.39,96913.94
2027-07-29,2027,10682.51,106825.14,9785.18,97851.83
2027-07-30,2027,10751.6,107515.96,9848.46,98484.62
2027-07-31,2027,10813.47,108134.72,9905.14,99051.4
2027-08-01,2027,10676.62,106766.24,9779.79,97797.88
2027-08-02,2027,10758.05,107580.51,9854.37,98543.74
2027-08-03,2027,10595.32,105953.21,9705.31,97053.14
2027-08-04,2027,10814.9,108149.02,9906.45,99064.5
2027-08-05,2027,10878.75,108787.51,9964.94,99649.36
2027-08-06,2027,10603.42,106034.15,9712.73,97127.28
2027-08-07,2027,10751.35,107513.45,9848.23,98482.32
2027-08-08,2027,10788.91,107889.13,9882.64,98826.45
2027-08-09,2027,10647.63,106476.27,9753.23,97532.26
2027-08-10,2027,10695.57,106955.71,9797.14,97971.43
2027-08-11,2027,10845.85,108458.55,9934.8,99348.03
2027-08-12,2027,10704.69,107046.95,9805.5,98055.0
2027-08-13,2027,10918.78,109187.77,10001.6,100015.99
2027-08-14,2027,10784.02,107840.15,9878.16,98781.58
2027-08-15,2027,10906.04,109060.44,9989.94,99899.36
2027-08-16,2027,10833.91,108339.07,9923.86,99238.59
2027-08-17,2027,10711.51,107115.1,9811.74,98117.43
2027-08-18,2027,10718.57,107185.71,9818.21,98182.11
2027-08-19,2027,10613.62,106136.15,9722.07,97220.71
2027-08-20,2027,10638.07,106380.73,9744.47,97444.75
2027-08-21,2027,10907.46,109074.61,9991.23,99912.34
2027-08-22,2027,10690.01,106900.13,9792.05,97920.52
2027-08-23,2027,10618.22,106182.24,9726.29,97262.93
2027-08-24,2027,10931.05,109310.5,10012.84,100128.42
2027-08-25,2027,10784.54,107845.43,9878.64,98786.41
2027-08-26,2027,10734.71,107347.07,9832.99,98329.92
2027-08-27,2027,10775.09,107750.87,9869.98,98699.8
2027-08-28,2027,10902.01,109020.13,9986.24,99862.44
2027-08-29,2027,10848.52,108485.25,9937.25,99372.49
2027-08-30,2027,10851.55,108515.5,9940.02,99400.19
2027-08-31,2027,10636.12,106361.21,9742.69,97426.87
2027-09-01,2027,10727.03,107270.35,9825.96,98259.64
2027-09-02,2027,10671.32,106713.18,9774.93,97749.28
2027-09-03,2027,10764.37,107643.69,9860.16,98601.62
2027-09-04,2027,10769.94,107699.36,9865.26,98652.61
2027-09-05,2027,10724.57,107245.7,9823.71,98237.06
2027-09-06,2027,10741.78,107417.85,9839.47,98394.75
2027-09-07,2027,10629.64,106296.41,9736.75,97367.51
2027-09-08,2027,10736.95,107369.49,9835.05,98350.45
2027-09-09,2027,10914.53,109145.35,9997.71,99977.14
2027-09-10,2027,10989.74,109897.4,10066.6,100666.02
2027-09-11,2027,10735.69,107356.92,9833.89,98338.93
2027-09-12,2027,11022.15,110221.55,10096.29,100962.94
2027-09-13,2027,10883.11,108831.08,9968.93,99689.27
2027-09-14,2027,10698.13,106981.29,9799.49,97994.86
2027-09-15,2027,10607.31,106073.14,9716.3,97163.0
2027-09-16,2027,10754.49,107544.88,9851.11,98511.11
2027-09-17,2027,10706.46,107064.63,9807.12,98071.2
2027-09-18,2027,10765.49,107654.95,9861.19,98611.93
2027-09-19,2027,10693.06,106930.58,9794.84,97948.41
2027-09-20,2027,10734.68,107346.84,9832.97,98329.71
2027-09-21,2027,10940.38,109403.83,10021.39,100213.9
2027-09-22,2027,10881.84,108818.44,9967.77,99677.7
2027-09-23,2027,10845.4,108453.99,9934.39,99343.86
2027-09-24,2027,10866.48,108664.82,9953.7,99536.98
2027-09-25,2027,10531.99,105319.88,9647.3,96473.01
2027-09-26,2027,10857.97,108579.68,9945.9,99458.99
2027-09-27,2027,10579.3,105792.99,9690.64,96906.38
2027-09-28,2027,10725.28,107252.79,9824.36,98243.55
2027-09-29,2027,10815.55,108155.49,9907.04,99070.43
2027-09-30,2027,10937.36,109373.63,10018.62,100186.24
2027-10-01,2027,10855.64,108556.43,9943.77,99437.69
2027-10-02,2027,10896.91,108969.08,9981.57,99815.68
2027-10-03,2027,10754.1,107541.01,9850.76,98507.56
2027-10-04,2027,10803.09,108030.92,9895.63,98956.33
2027-10-05,2027,10793.66,107936.56,9886.99,98869.88
2027-10-06,2027,10791.1,107910.97,9884.64,98846.45
2027-10-07,2027,11077.62,110776.17,10147.1,101470.97
2027-10-08,2027,10894.24,108942.45,9979.13,99791.28
2027-10-09,2027,10797.78,107977.78,9890.76,98907.64
2027-10-10,2027,10906.32,109063.18,9990.19,99901.88
2027-10-11,2027,10692.77,106927.69,9794.58,97945.77
2027-10-12,2027,10811.83,108118.33,9903.64,99036.39
2027-10-13,2027,10854.56,108545.62,9942.78,99427.79
2027-10-14,2027,10686.91,106869.13,9789.21,97892.12
2027-10-15,2027,10827.32,108273.19,9917.82,99178.25
2027-10-16,2027,10948.47,109484.66,10028.79,100287.94
2027-10-17,2027,10799.43,107994.33,9892.28,98922.8
2027-10-18,2027,10763.24,107632.4,9859.13,98591.28
2027-10-19,2027,10760.86,107608.56,9856.94,98569.44
2027-10-20,2027,10843.1,108430.99,9932.28,99322.79
2027-10-21,2027,10830.31,108303.07,9920.56,99205.62
2027-10-22,2027,10782.99,107829.92,9877.22,98772.2
2027-10-23,2027,10767.98,107679.76,9863.47,98634.66
2027-10-24,2027,10963.35,109633.48,10042.43,100424.27
2027-10-25,2027,10809.72,108097.19,9901.7,99017.03
2027-10-26,2027,10596.84,105968.4,9706.71,97067.06
2027-10-27,2027,10870.48,108704.76,9957.36,99573.56
2027-10-28,2027,10876.34,108763.44,9962.73,99627.31
2027-10-29,2027,10730.87,107308.66,9829.47,98294.73
2027-10-30,2027,11010.78,110107.76,10085.87,100858.71
2027-10-31,2027,10800.79,108007.93,9893.53,98935.26
2027-11-01,2027,10836.63,108366.32,9926.36,99263.55
2027-11-02,2027,10959.94,109599.42,10039.31,100393.07
2027-11-03,2027,10693.03,106930.28,9794.81,97948.13
2027-11-04,2027,10849.73,108497.26,9938.35,99383.49
2027-11-05,2027,10791.26,107912.56,9884.79,98847.9
2027-11-06,2027,10605.55,106055.47,9714.68,97146.81
2027-11-07,2027,10913.55,109135.51,9996.81,99968.13
2027-11-08,2027,10561.64,105616.39,9674.46,96744.62
2027-11-09,2027,10798.96,107989.64,9891.85,98918.51
2027-11-10,2027,10665.14,106651.43,9769.27,97692.71
2027-11-11,2027,10878.28,108782.76,9964.5,99645.01
2027-11-12,2027,10961.79,109617.87,10041.0,100409.97
2027-11-13,2027,10836.38,108363.81,9926.12,99261.25
2027-11-14,2027,10754.25,107542.47,9850.89,98508.91
2027-11-15,2027,10597.89,105978.87,9707.66,97076.64
2027-11-16,2027,10856.54,108565.37,9944.59,99445.88
2027-11-17,2027,10964.55,109645.47,10043.52,100435.25
2027-11-18,2027,10956.41,109564.08,10036.07,100360.7
2027-11-19,2027,10695.53,106955.3,9797.11,97971.05
2027-11-20,2027,10956.99,109569.89,10036.6,100366.02
2027-11-21,2027,10778.87,107788.7,9873.44,98734.45
2027-11-22,2027,10914.43,109144.33,9997.62,99976.21
2027-11-23,2027,10868.82,108688.21,9955.84,99558.4
2027-11-24,2027,10811.62,108116.17,9903.44,99034.41
2027-11-25,2027,10952.07,109520.66,10032.09,100320.92
2027-11-26,2027,10942.44,109424.42,10023.28,100232.77
2027-11-27,2027,10933.83,109338.32,10015.39,100153.9
2027-11-28,2027,10721.17,107211.69,9820.59,98205.91
2027-11-29,2027,10730.97,107309.69,9829.57,98295.67
2027-11-30,2027,10794.36,107943.56,9887.63,98876.3
2027-12-01,2027,10991.44,109914.38,10068.16,100681.57
2027-12-02,2027,10793.63,107936.28,9886.96,98869.63
2027-12-03,2027,10899.66,108996.63,9984.09,99840.92
2027-12-04,2027,10800.66,108006.65,9893.41,98934.09
2027-12-05,2027,10770.93,107709.28,9866.17,98661.7
2027-12-06,2027,10919.46,109194.65,10002.23,100022.3
2027-12-07,2027,10738.14,107381.38,9836.13,98361.35
2027-12-08,2027,10727.13,107271.26,9826.05,98260.47
2027-12-09,2027,10758.7,107587.0,9854.97,98549.69
2027-12-10,2027,10548.33,105483.35,9662.27,96622.75
2027-12-11,2027,11108.07,111080.67,10174.99,101749.9
2027-12-12,2027,10777.73,107777.31,9872.4,98724.01
2027-12-13,2027,10905.77,109057.69,9989.68,99896.84
2027-12-14,2027,10765.23,107652.3,9860.95,98609.51
2027-12-15,2027,10896.2,108962.02,9980.92,99809.21
2027-12-16,2027,10849.91,108499.11,9938.52,99385.19
2027-12-17,2027,10839.79,108397.89,9929.25,99292.46
2027-12-18,2027,10867.44,108674.39,9954.57,99545.74
2027-12-19,2027,11078.06,110780.58,10147.5,101475.01
2027-12-20,2027,10905.36,109053.57,9989.31,99893.07
2027-12-21,2027,11007.63,110076.34,10082.99,100829.93
2027-12-22,2027,10947.46,109474.59,10027.87,100278.72
2027-12-23,2027,10937.2,109371.99,10018.47,100184.74
2027-12-24,2027,10759.23,107592.29,9855.45,98554.54
2027-12-25,2027,10817.25,108172.49,9908.6,99086.0
2027-12-26,2027,10841.41,108414.12,9930.73,99307.34
2027-12-27,2027,10904.48,109044.78,9988.5,99885.01
2027-12-28,2027,10800.95,108009.47,9893.67,98936.67
2027-12-29,2027,11038.42,110384.15,10111.19,101111.88
2027-12-30,2027,10893.18,108931.76,9978.15,99781.49
2027-12-31,2027,10840.0,108399.96,9929.44,99294.36
2028-01-01,2028,11074.94,110749.44,10144.65,101446.49
2028-01-02,2028,10971.27,109712.74,10049.69,100496.87
2028-01-03,2028,10851.62,108516.16,9940.08,99400.81
2028-01-04,2028,10849.78,108497.84,9938.4,99384.03
2028-01-05,2028,11123.83,111238.31,10189.43,101894.3
2028-01-06,2028,10972.06,109720.61,10050.41,100504.08
2028-01-07,2028,10727.63,107276.34,9826.51,98265.13
2028-01-08,2028,11007.39,110073.87,10082.77,100827.66
2028-01-09,2028,10983.72,109837.17,10061.08,100610.84
2028-01-10,2028,10922.13,109221.32,10004.67,100046.73
2028-01-11,2028,11003.68,110036.83,10079.37,100793.74
2028-01-12,2028,10690.98,106909.83,9792.94,97929.4
2028-01-13,2028,11024.85,110248.5,10098.76,100987.63
2028-01-14,2028,10824.03,108240.31,9914.81,99148.12
2028-01-15,2028,10700.8,107008.04,9801.94,98019.36
2028-01-16,2028,10892.41,108924.08,9977.45,99774.46
2028-01-17,2028,10841.48,108414.77,9930.79,99307.93
2028-01-18,2028,11079.03,110790.27,10148.39,101483.89
2028-01-19,2028,10903.63,109036.31,9987.73,99877.26
2028-01-20,2028,10905.65,109056.46,9989.57,99895.71
2028-01-21,2028,10882.39,108823.9,9968.27,99682.69
2028-01-22,2028,10859.78,108597.79,9947.56,99475.58
2028-01-23,2028,10819.86,108198.55,9910.99,99109.88
2028-01-24,2028,11228.42,112284.17,10285.23,102852.3
2028-01-25,2028,11050.79,110507.9,10122.52,101225.24
2028-01-26,2028,10772.69,107726.89,9867.78,98677.83
2028-01-27,2028,10841.84,108418.44,9931.13,99311.29
2028-01-28,2028,10879.95,108799.53,9966.04,99660.37
2028-01-29,2028,10970.86,109708.64,10049.31,100493.11
2028-01-30,2028,10983.05,109830.53,10060.48,100604.77
2028-01-31,2028,10853.02,108530.21,9941.37,99413.67
2028-02-01,2028,10842.09,108420.92,9931.36,99313.57
2028-02-02,2028,10884.12,108841.24,9969.86,99698.58
2028-02-03,2028,10898.91,108989.11,9983.4,99834.03
2028-02-04,2028,10817.02,108170.18,9908.39,99083.89
2028-02-05,2028,10946.34,109463.4,10026.85,100268.48
2028-02-06,2028,10788.93,107889.34,9882.66,98826.63
2028-02-07,2028,10821.83,108218.27,9912.79,99127.93
2028-02-08,2028,10907.31,109073.14,9991.1,99910.99
2028-02-09,2028,10826.94,108269.4,9917.48,99174.77
2028-02-10,2028,10916.74,109167.42,9999.74,99997.36
2028-02-11,2028,10831.63,108316.33,9921.78,99217.75
2028-02-12,2028,11005.58,110055.8,10081.11,100811.11
2028-02-13,2028,11018.03,110180.31,10092.52,100925.16
2028-02-14,2028,10745.88,107458.82,9843.23,98432.28
2028-02-15,2028,10735.04,107350.44,9833.3,98333.0
2028-02-16,2028,11001.64,110016.43,10077.51,100775.05
2028-02-17,2028,10839.35,108393.53,9928.85,99288.48
2028-02-18,2028,10942.07,109420.71,10022.94,100229.37
2028-02-19,2028,10907.83,109078.31,9991.57,99915.73
2028-02-20,2028,10740.64,107406.43,9838.43,98384.29
2028-02-21,2028,10904.27,109042.71,9988.31,99883.13
2028-02-22,2028,10910.94,109109.42,9994.42,99944.23
2028-02-23,2028,10812.12,108121.2,9903.9,99039.02
2028-02-24,2028,10992.29,109922.9,10068.94,100689.38
2028-02-25,2028,11049.2,110491.97,10121.06,101210.65
2028-02-26,2028,10883.88,108838.75,9969.63,99696.3
2028-02-27,2028,10811.14,108111.44,9903.01,99030.08
2028-02-28,2028,10970.95,109709.53,10049.39,100493.93
2028-02-29,2028,10879.49,108794.9,9965.61,99656.13
2028-03-01,2028,11046.11,110461.14,10118.24,101182.4
2028-03-02,2028,10955.27,109552.72,10035.03,100350.29
2028-03-03,2028,11020.81,110208.1,10095.06,100950.62
2028-03-04,2028,11021.81,110218.11,10095.98,100959.79
2028-03-05,2028,10965.04,109650.36,10043.97,100439.73
2028-03-06,2028,10907.73,109077.27,9991.48,99914.78
2028-03-07,2028,10900.18,109001.76,9984.56,99845.61
2028-03-08,2028,11191.15,111911.49,10251.09,102510.92
2028-03-09,2028,10989.04,109890.39,10065.96,100659.6
2028-03-10,2028,11017.52,110175.22,10092.05,100920.5
2028-03-11,2028,10992.44,109924.39,10069.07,100690.74
2028-03-12,2028,10681.31,106813.09,9784.08,97840.79
2028-03-13,2028,10941.73,109417.31,10022.63,100226.26
2028-03-14,2028,11071.03,110710.29,10141.06,101410.63
2028-03-15,2028,10670.04,106700.45,9773.76,97737.61
2028-03-16,2028,10918.42,109184.23,10001.28,100012.76
2028-03-17,2028,10988.97,109889.65,10065.89,100658.92
2028-03-18,2028,10983.7,109837.03,10061.07,100610.72
2028-03-19,2028,10975.31,109753.08,10053.38,100533.82
2028-03-20,2028,10999.82,109998.15,10075.83,100758.31
2028-03-21,2028,11052.44,110524.4,10124.03,101240.35
2028-03-22,2028,10802.23,108022.34,9894.85,98948.46
2028-03-23,2028,10862.33,108623.26,9949.89,99498.9
2028-03-24,2028,10767.08,107670.79,9862.64,98626.44
2028-03-25,2028,10930.41,109304.07,10012.25,100122.53
2028-03-26,2028,11021.96,110219.59,10096.11,100961.15
2028-03-27,2028,11086.35,110863.47,10155.09,101550.94
2028-03-28,2028,10888.04,108880.41,9973.45,99734.46
2028-03-29,2028,11195.94,111959.39,10255.48,102554.8
2028-03-30,2028,10860.21,108602.09,9947.95,99479.51
2028-03-31,2028,11015.22,110152.15,10089.94,100899.37
2028-04-01,2028,10919.0,109190.04,10001.81,100018.07
2028-04-02,2028,11115.65,111156.53,10181.94,101819.38
2028-04-03,2028,11094.23,110942.33,10162.32,101623.17
2028-04-04,2028,10955.14,109551.41,10034.91,100349.1
2028-04-05,2028,11064.48,110644.81,10135.06,101350.65
2028-04-06,2028,10872.06,108720.63,9958.81,99588.1
2028-04-07,2028,11064.49,110644.91,10135.07,101350.73
2028-04-08,2028,11177.57,111775.66,10238.65,102386.51
2028-04-09,2028,10844.06,108440.64,9933.16,99331.63
2028-04-10,2028,10936.88,109368.84,10018.19,100181.86
2028-04-11,2028,10971.04,109710.4,10049.47,100494.72
2028-04-12,2028,10920.39,109203.89,10003.08,100030.77
2028-04-13,2028,10955.82,109558.17,10035.53,100355.29
2028-04-14,2028,11071.14,110711.41,10141.16,101411.65
2028-04-15,2028,11238.8,112388.02,10294.74,102947.43
2028-04-16,2028,11014.4,110143.97,10089.19,100891.88
2028-04-17,2028,10911.07,109110.7,9994.54,99945.4
2028-04-18,2028,10968.85,109688.49,10047.47,100474.66
2028-04-19,2028,10911.7,109117.04,9995.12,99951.2
2028-04-20,2028,10984.37,109843.69,10061.68,100616.82
2028-04-21,2028,11119.42,111194.23,10185.39,101853.91
2028-04-22,2028,11078.05,110780.53,10147.5,101474.97
2028-04-23,2028,11048.55,110485.47,10120.47,101204.69
2028-04-24,2028,11022.36,110223.56,10096.48,100964.78
2028-04-25,2028,10903.94,109039.38,9988.01,99880.08
2028-04-26,2028,11081.24,110812.4,10150.42,101504.15
2028-04-27,2028,10976.07,109760.7,10054.08,100540.8
2028-04-28,2028,11099.78,110997.76,10167.39,101673.95
2028-04-29,2028,11113.38,111133.77,10179.85,101798.54
2028-04-30,2028,11023.25,110232.52,10097.3,100972.98
2028-05-01,2028,11114.93,111149.33,10181.28,101812.79
2028-05-02,2028,10884.92,108849.18,9970.59,99705.85
2028-05-03,2028,11139.26,111392.65,10203.57,102035.67
2028-05-04,2028,10936.43,109364.29,10017.77,100177.69
2028-05-05,2028,10933.4,109334.02,10015.0,100149.97
2028-05-06,2028,11019.81,110198.14,10094.15,100941.5
2028-05-07,2028,10893.83,108938.32,9978.75,99787.5
2028-05-08,2028,11035.87,110358.71,10108.86,101088.57
2028-05-09,2028,10888.03,108880.3,9973.44,99734.35
